Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
4351,1,1,ELF,PIE,33.65276977525406,119.87553049447345,-12.082485357521161,9999
4352,1,1,ELF,PIE,33.31266223361115,120.2521481815321,-12.498469037653216,9999
4353,1,1,ELF,PIE,32.97255469196824,120.62876586859076,-12.91445271778527,9999
4354,1,1,ELF,PIE,32.63244715032533,121.00538355564942,-13.330436397917325,9999
4355,1,1,ELF,PIE,32.292339608682425,121.38200124270807,-13.746420078049379,9999
4356,1,1,ELF,PIE,31.952232067039517,121.75861892976673,-14.162403758181433,9999
4357,1,1,ELF,PIE,31.61212452539661,122.13523661682538,-14.578387438313488,9999
4358,1,1,ELF,PIE,31.2720169837537,122.51185430388404,-14.994371118445542,9999
4359,1,1,ELF,PIE,30.931909442110793,122.88847199094269,-15.410354798577597,9999
4360,1,1,ELF,PIE,30.591801900467885,123.26508967800135,-15.826338478709651,9999
4361,1,1,ELF,PIE,30.251694358824977,123.64170736506,-16.242322158841706,9999
4362,1,1,ELF,PIE,29.91158681718207,124.01832505211866,-16.65830583897376,9999
4363,1,1,ELF,PIE,29.57147927553916,124.39494273917731,-17.074289519105815,9999
4364,1,1,ELF,PIE,29.231371733896253,124.77156042623596,-17.49027319923787,9999
4365,1,1,ELF,PIE,28.891264192253345,125.14817811329462,-17.906256879369923,9999
4366,1,1,ELF,PIE,28.551156650610437,125.52479580035327,-18.322240559501978,9999
4367,1,1,ELF,PIE,28.21104910896753,125.90141348741193,-18.738224239634032,9999
4368,1,1,ELF,PIE,27.87094156732462,126.27803117447058,-19.154207919766087,9999
4369,1,1,ELF,PIE,27.530834025681713,126.65464886152924,-19.57019159989814,9999
4370,1,1,ELF,PIE,27.190726484038805,127.0312665485879,-19.986175280030196,9999
4371,1,1,ELF,PIE,26.850618942395897,127.40788423564655,-20.40215896016225,9999
4372,1,1,ELF,PIE,26.51051140075299,127.7845019227052,-20.818142640294305,9999
4373,1,1,ELF,PIE,26.17040385911008,128.16111960976386,-21.23412632042636,9999
4374,1,1,ELF,PIE,25.830296317467173,128.5377372968225,-21.650110000558414,9999
4375,1,1,ELF,PIE,25.490188775824265,128.91435498388117,-22.066093680690468,9999
4376,1,1,ELF,PIE,25.150081234181357,129.29097267093982,-22.482077360822522,9999
4377,1,1,ELF,PIE,24.80997369253845,129.66759035799848,-22.898061040954577,9999
4378,1,1,ELF,PIE,24.46986615089554,130.04420804505713,-23.31404472108663,9999
4379,1,1,ELF,PIE,24.129758609252633,130.4208257321158,-23.730028401218686,9999
4380,1,1,ELF,PIE,23.789651067609725,130.79744341917444,-24.14601208135074,9999
4381,1,1,ELF,PIE,23.449543525966817,131.1740611062331,-24.561995761482795,9999
4382,1,1,ELF,PIE,23.10943598432391,131.55067879329175,-24.97797944161485,9999
4383,1,1,ELF,PIE,22.769328442681,131.9272964803504,-25.393963121746904,9999
4384,1,1,ELF,PIE,22.429220901038093,132.30391416740906,-25.809946801878958,9999
4385,1,1,ELF,PIE,22.089113359395185,132.68053185446772,-26.225930482011012,9999
4386,1,1,ELF,PIE,21.749005817752277,133.05714954152637,-26.641914162143067,9999
4387,1,1,ELF,PIE,21.40889827610937,133.43376722858503,-27.05789784227512,9999
4388,1,1,ELF,PIE,21.06879073446646,133.81038491564368,-27.473881522407176,9999
4389,1,1,ELF,PIE,20.728683192823553,134.18700260270234,-27.88986520253923,9999
4390,1,1,ELF,PIE,20.388575651180645,134.563620289761,-28.305848882671285,9999
4391,1,1,ELF,PIE,20.048468109537737,134.94023797681965,-28.72183256280334,9999
4392,1,1,ELF,PIE,19.70836056789483,135.3168556638783,-29.137816242935394,9999
4393,1,1,FRO,RAW,82.7730595150434,93.69935839806077,-76.10761818939467,9999
4394,1,1,FRO,RAW,82.62321695777398,94.22666043508349,-75.74698511547237,9999
4395,1,1,FRO,RAW,82.47337440050455,94.75396247210621,-75.38635204155007,9999
4396,1,1,FRO,RAW,82.32353184323513,95.28126450912893,-75.02571896762777,9999
4397,1,1,FRO,RAW,82.17368928596571,95.80856654615165,-74.66508589370547,9999
4398,1,1,FRO,RAW,82.02384672869628,96.33586858317437,-74.30445281978317,9999
4399,1,1,FRO,RAW,81.87400417142686,96.8631706201971,-73.94381974586086,9999
4400,1,1,FRO,RAW,81.72416161415744,97.39047265721982,-73.58318667193856,9999
4401,1,1,FRO,RAW,81.57431905688802,97.91777469424254,-73.22255359801626,9999
4402,1,1,FRO,RAW,81.42447649961859,98.44507673126526,-72.86192052409396,9999
4403,1,1,FRO,RAW,81.27463394234917,98.97237876828798,-72.50128745017166,9999
4404,1,1,FRO,RAW,81.12479138507975,99.4996808053107,-72.14065437624936,9999
4405,1,1,FRO,RAW,80.97494882781032,100.02698284233342,-71.78002130232706,9999
4406,1,1,FRO,RAW,80.8251062705409,100.55428487935615,-71.41938822840476,9999
4407,1,1,FRO,RAW,80.67526371327148,101.08158691637887,-71.05875515448245,9999
4408,1,1,FRO,RAW,80.52542115600205,101.60888895340159,-70.69812208056015,9999
4409,1,1,FRO,RAW,80.37557859873263,102.13619099042431,-70.33748900663785,9999
4410,1,1,FRO,RAW,80.22573604146321,102.66349302744703,-69.97685593271555,9999
4411,1,1,FRO,RAW,80.07589348419378,103.19079506446975,-69.61622285879325,9999
4412,1,1,FRO,RAW,79.92605092692436,103.71809710149248,-69.25558978487095,9999
4413,1,1,FRO,RAW,79.77620836965494,104.2453991385152,-68.89495671094865,9999
4414,1,1,FRO,RAW,79.62636581238552,104.77270117553792,-68.53432363702635,9999
4415,1,1,FRO,RAW,79.47652325511609,105.30000321256064,-68.17369056310405,9999
4416,1,1,FRO,RAW,79.32668069784667,105.82730524958336,-67.81305748918174,9999
4417,1,1,FRO,RAW,79.17683814057725,106.35460728660608,-67.45242441525944,9999
4418,1,1,FRO,RAW,79.02699558330782,106.8819093236288,-67.09179134133714,9999
4419,1,1,FRO,RAW,78.8771530260384,107.40921136065153,-66.73115826741484,9999
4420,1,1,FRO,RAW,78.72731046876898,107.93651339767425,-66.37052519349254,9999
4421,1,1,FRO,RAW,78.57746791149955,108.46381543469697,-66.00989211957024,9999
4422,1,1,FRO,RAW,78.42762535423013,108.99111747171969,-65.64925904564794,9999
4423,1,1,FRO,RAW,78.27778279696071,109.51841950874241,-65.28862597172564,9999
4424,1,1,FRO,RAW,78.12794023969128,110.04572154576513,-64.92799289780334,9999
4425,1,1,FRO,RAW,77.97809768242186,110.57302358278785,-64.56735982388103,9999
4426,1,1,FRO,RAW,77.82825512515244,111.10032561981058,-64.20672674995873,9999
4427,1,1,FRO,RAW,77.67841256788302,111.6276276568333,-63.84609367603644,9999
4428,1,1,FRO,RAW,77.52857001061359,112.15492969385602,-63.485460602114145,9999
4429,1,1,FRO,RAW,77.37872745334417,112.68223173087874,-63.12482752819185,9999
4430,1,1,FRO,RAW,77.22888489607475,113.20953376790146,-62.76419445426956,9999
4431,1,1,FRO,RAW,77.07904233880532,113.73683580492418,-62.40356138034726,9999
4432,1,1,FRO,RAW,76.9291997815359,114.2641378419469,-62.04292830642497,9999
4433,1,1,GAL,WAR,24.94789533752741,132.89192476301423,-0.3443941129390016,9999
4434,1,1,GAL,WAR,24.930550519617785,132.51836078037525,0.19477705875935658,9999
4435,1,1,GAL,WAR,24.91320570170816,132.14479679773626,0.7339482304577147,9999
4436,1,1,GAL,WAR,24.895860883798537,131.77123281509728,1.2731194021560728,9999
4437,1,1,GAL,WAR,24.878516065888913,131.3976688324583,1.812290573854431,9999
4438,1,1,GAL,WAR,24.86117124797929,131.0241048498193,2.3514617455527893,9999
4439,1,1,GAL,WAR,24.843826430069665,130.65054086718033,2.8906329172511476,9999
4440,1,1,GAL,WAR,24.82648161216004,130.27697688454134,3.429804088949506,9999
4441,1,1,GAL,WAR,24.809136794250417,129.90341290190236,3.968975260647864,9999
4442,1,1,GAL,WAR,24.791791976340793,129.52984891926337,4.508146432346222,9999
4443,1,1,GAL,WAR,24.77444715843117,129.1562849366244,5.04731760404458,9999
4444,1,1,GAL,WAR,24.757102340521545,128.7827209539854,5.5864887757429385,9999
4445,1,1,GAL,WAR,24.73975752261192,128.40915697134642,6.125659947441297,9999
4446,1,1,GAL,WAR,24.722412704702297,128.03559298870744,6.664831119139655,9999
4447,1,1,GAL,WAR,24.705067886792673,127.66202900606845,7.204002290838013,9999
4448,1,1,GAL,WAR,24.68772306888305,127.28846502342947,7.7431734625363715,9999
4449,1,1,GAL,WAR,24.670378250973425,126.91490104079048,8.282344634234729,9999
4450,1,1,GAL,WAR,24.6530334330638,126.5413370581515,8.821515805933087,9999
4451,1,1,GAL,WAR,24.635688615154177,126.16777307551251,9.360686977631445,9999
4452,1,1,GAL,WAR,24.618343797244552,125.79420909287353,9.899858149329804,9999
4453,1,1,GAL,WAR,24.60099897933493,125.42064511023455,10.439029321028162,9999
4454,1,1,GAL,WAR,24.583654161425304,125.04708112759556,10.97820049272652,9999
4455,1,1,GAL,WAR,24.56630934351568,124.67351714495658,11.517371664424878,9999
4456,1,1,GAL,WAR,24.548964525606056,124.29995316231759,12.056542836123237,9999
4457,1,1,GAL,WAR,24.531619707696432,123.92638917967861,12.595714007821595,9999
4458,1,1,GAL,WAR,24.514274889786808,123.55282519703962,13.134885179519953,9999
4459,1,1,GAL,WAR,24.496930071877184,123.17926121440064,13.674056351218312,9999
4460,1,1,GAL,WAR,24.47958525396756,122.80569723176166,14.21322752291667,9999
4461,1,1,GAL,WAR,24.462240436057936,122.43213324912267,14.752398694615028,9999
4462,1,1,GAL,WAR,24.444895618148312,122.05856926648369,15.291569866313386,9999
4463,1,1,GAL,WAR,24.427550800238688,121.6850052838447,15.830741038011745,9999
4464,1,1,GAL,WAR,24.410205982329064,121.31144130120572,16.3699122097101,9999
4465,1,1,GAL,WAR,24.39286116441944,120.93787731856673,16.909083381408458,9999
4466,1,1,GAL,WAR,24.375516346509816,120.56431333592775,17.448254553106814,9999
4467,1,1,GAL,WAR,24.35817152860019,120.19074935328877,17.98742572480517,9999
4468,1,1,GAL,WAR,24.340826710690568,119.81718537064978,18.526596896503527,9999
4469,1,1,GAL,RAD,26.17718636260145,133.8193164688129,-2.4876334367351154,9999
4470,1,1,GAL,RAD,26.697589166919016,133.85143566004757,-2.8860123054478564,9999
4471,1,1,GAL,RAD,27.217991971236582,133.88355485128224,-3.2843911741605973,9999
4472,1,1,GAL,RAD,27.73839477555415,133.9156740425169,-3.6827700428733383,9999
4473,1,1,GAL,RAD,28.258797579871715,133.94779323375158,-4.081148911586079,9999
4474,1,1,GAL,RAD,28.77920038418928,133.97991242498625,-4.47952778029882,9999
4475,1,1,GAL,RAD,29.299603188506847,134.01203161622092,-4.877906649011561,9999
4476,1,1,GAL,RAD,29.820005992824413,134.0441508074556,-5.276285517724302,9999
4477,1,1,GAL,RAD,30.34040879714198,134.07626999869026,-5.674664386437043,9999
4478,1,1,GAL,RAD,30.860811601459545,134.10838918992494,-6.073043255149784,9999
4479,1,1,GAL,RAD,31.38121440577711,134.1405083811596,-6.471422123862525,9999
4480,1,1,GAL,RAD,31.901617210094678,134.17262757239428,-6.869800992575266,9999
4481,1,1,GAL,RAD,32.42202001441224,134.20474676362895,-7.268179861288007,9999
4482,1,1,GAL,RAD,32.9424228187298,134.23686595486362,-7.666558730000748,9999
4483,1,1,GAL,RAD,33.462825623047365,134.2689851460983,-8.064937598713488,9999
4484,1,1,GAL,RAD,33.98322842736493,134.30110433733296,-8.463316467426228,9999
4485,1,1,GAL,RAD,34.50363123168249,134.33322352856763,-8.861695336138968,9999
4486,1,1,GAL,RAD,35.02403403600005,134.3653427198023,-9.260074204851708,9999
4487,1,1,GAL,RAD,35.544436840317616,134.39746191103697,-9.658453073564448,9999
4488,1,1,GAL,RAD,36.06483964463518,134.42958110227164,-10.056831942277189,9999
4489,1,1,GAL,RAD,36.58524244895274,134.4617002935063,-10.455210810989929,9999
4490,1,1,GAL,RAD,37.1056452532703,134.49381948474098,-10.853589679702669,9999
4491,1,1,GAL,RAD,37.626048057587866,134.52593867597565,-11.251968548415409,9999
4492,1,1,GAL,RAD,38.14645086190543,134.55805786721032,-11.650347417128149,9999
4493,1,1,GAL,RAD,38.66685366622299,134.590177058445,-12.048726285840889,9999
4494,1,1,GAL,RAD,39.187256470540554,134.62229624967966,-12.447105154553629,9999
4495,1,1,GAL,RAD,39.707659274858116,134.65441544091433,-12.84548402326637,9999
4496,1,1,GAL,RAD,40.22806207917568,134.686534632149,-13.24386289197911,9999
4497,1,1,GAL,RAD,40.74846488349324,134.71865382338368,-13.64224176069185,9999
4498,1,1,GAL,RAD,41.268867687810804,134.75077301461835,-14.04062062940459,9999
4499,1,1,GAL,RAD,41.78927049212837,134.78289220585302,-14.43899949811733,9999
4500,1,1,GAL,RAD,42.30967329644593,134.8150113970877,-14.83737836683007,9999
4501,1,1,GAL,RAD,42.83007610076349,134.84713058832236,-15.23575723554281,9999
4502,1,1,GAL,RAD,43.350478905081054,134.87924977955703,-15.63413610425555,9999
4503,1,1,GAL,RAD,43.87088170939862,134.9113689707917,-16.03251497296829,9999
4504,1,1,GUN,JOY,80.41840871069606,87.84320428065298,-49.55370062638693,9999
4505,1,1,GUN,JOY,80.50628584417132,88.33862131341489,-49.13251656058486,9999
4506,1,1,GUN,JOY,80.59416297764658,88.8340383461768,-48.711332494782795,9999
4507,1,1,GUN,JOY,80.68204011112184,89.3294553789387,-48.29014842898073,9999
4508,1,1,GUN,JOY,80.7699172445971,89.82487241170061,-47.86896436317866,9999
4509,1,1,GUN,JOY,80.85779437807236,90.32028944446252,-47.447780297376596,9999
4510,1,1,GUN,JOY,80.94567151154762,90.81570647722442,-47.02659623157453,9999
4511,1,1,GUN,JOY,81.03354864502288,91.31112350998633,-46.605412165772464,9999
4512,1,1,GUN,JOY,81.12142577849814,91.80654054274824,-46.1842280999704,9999
4513,1,1,GUN,JOY,81.2093029119734,92.30195757551014,-45.76304403416833,9999
4514,1,1,GUN,JOY,81.29718004544866,92.79737460827205,-45.341859968366265,9999
4515,1,1,GUN,JOY,81.38505717892392,93.29279164103396,-44.9206759025642,9999
4516,1,1,GUN,JOY,81.47293431239918,93.78820867379586,-44.49949183676213,9999
4517,1,1,GUN,JOY,81.56081144587444,94.28362570655777,-44.078307770960066,9999
4518,1,1,GUN,JOY,81.6486885793497,94.77904273931968,-43.657123705158,9999
4519,1,1,GUN,JOY,81.73656571282496,95.27445977208158,-43.235939639355934,9999
4520,1,1,GUN,JOY,81.82444284630022,95.76987680484349,-42.81475557355387,9999
4521,1,1,GUN,JOY,81.91231997977548,96.2652938376054,-42.3935715077518,9999
4522,1,1,GUN,JOY,82.00019711325074,96.7607108703673,-41.972387441949735,9999
4523,1,1,GUN,JOY,82.088074246726,97.25612790312921,-41.55120337614767,9999
4524,1,1,GUN,JOY,82.17595138020125,97.75154493589112,-41.1300193103456,9999
4525,1,1,GUN,JOY,82.26382851367651,98.24696196865303,-40.708835244543536,9999
4526,1,1,GUN,JOY,82.35170564715177,98.74237900141493,-40.28765117874147,9999
4527,1,1,GUN,JOY,82.43958278062703,99.23779603417684,-39.866467112939404,9999
4528,1,1,GUN,JOY,82.5274599141023,99.73321306693875,-39.44528304713734,9999
4529,1,1,GUN,JOY,82.61533704757755,100.22863009970065,-39.02409898133527,9999
4530,1,1,GUN,JOY,82.70321418105281,100.72404713246256,-38.602914915533205,9999
4531,1,1,GUN,JOY,82.79109131452807,101.21946416522447,-38.18173084973114,9999
4532,1,1,GUN,JOY,82.87896844800333,101.71488119798637,-37.76054678392907,9999
4533,1,1,GUN,JOY,82.9668455814786,102.21029823074828,-37.339362718127006,9999
4534,1,1,GUN,JOY,83.05472271495385,102.70571526351019,-36.91817865232494,9999
4535,1,1,GUN,JOY,83.14259984842911,103.20113229627209,-36.496994586522874,9999
4536,1,1,GUN,JOY,83.23047698190437,103.696549329034,-36.07581052072081,9999
4537,1,1,GUN,JOY,83.31835411537963,104.1919663617959,-35.65462645491874,9999
4538,1,1,GUN,JOY,83.4062312488549,104.68738339455781,-35.233442389116675,9999
4539,1,1,GUN,JOY,83.49410838233015,105.18280042731972,-34.81225832331461,9999
4540,1,1,GUN,JOY,83.58198551580541,105.67821746008163,-34.39107425751254,9999
4541,1,1,GUN,JOY,83.66986264928067,106.17363449284353,-33.969890191710476,9999
4542,1,1,GUN,JOY,83.75773978275593,106.66905152560544,-33.54870612590841,9999
4543,1,1,HOW,WAR,7.376028601827732,118.07996251291921,2.95702799608284,9999
4544,1,1,HOW,WAR,7.8351169838972705,118.09533456630666,3.4255981633442936,9999
4545,1,1,HOW,WAR,8.294205365966809,118.11070661969411,3.8941683306057473,9999
4546,1,1,HOW,WAR,8.753293748036347,118.12607867308157,4.362738497867201,9999
4547,1,1,HOW,WAR,9.212382130105885,118.14145072646902,4.831308665128655,9999
4548,1,1,HOW,WAR,9.671470512175423,118.15682277985647,5.299878832390109,9999
4549,1,1,HOW,WAR,10.130558894244961,118.17219483324392,5.7684489996515635,9999
4550,1,1,HOW,WAR,10.5896472763145,118.18756688663137,6.237019166913018,9999
4551,1,1,HOW,WAR,11.048735658384038,118.20293894001883,6.705589334174472,9999
4552,1,1,HOW,WAR,11.507824040453576,118.21831099340628,7.174159501435926,9999
4553,1,1,HOW,WAR,11.966912422523114,118.23368304679373,7.64272966869738,9999
4554,1,1,HOW,WAR,12.426000804592652,118.24905510018118,8.111299835958834,9999
4555,1,1,HOW,WAR,12.88508918666219,118.26442715356863,8.579870003220288,9999
4556,1,1,HOW,WAR,13.344177568731729,118.27979920695608,9.048440170481742,9999
4557,1,1,HOW,WAR,13.803265950801267,118.29517126034354,9.517010337743196,9999
4558,1,1,HOW,WAR,14.262354332870805,118.31054331373099,9.98558050500465,9999
4559,1,1,HOW,WAR,14.721442714940343,118.32591536711844,10.454150672266104,9999
4560,1,1,HOW,WAR,15.180531097009881,118.34128742050589,10.922720839527559,9999
4561,1,1,HOW,WAR,15.63961947907942,118.35665947389334,11.391291006789013,9999
4562,1,1,HOW,WAR,16.09870786114896,118.3720315272808,11.859861174050467,9999
4563,1,1,HOW,WAR,16.557796243218498,118.38740358066825,12.328431341311921,9999
4564,1,1,HOW,WAR,17.016884625288036,118.4027756340557,12.797001508573375,9999
4565,1,1,HOW,WAR,17.475973007357574,118.41814768744315,13.26557167583483,9999
4566,1,1,HOW,WAR,17.935061389427112,118.4335197408306,13.734141843096284,9999
4567,1,1,HOW,WAR,18.39414977149665,118.44889179421806,14.202712010357738,9999
4568,1,1,HOW,WAR,18.85323815356619,118.46426384760551,14.671282177619192,9999
4569,1,1,HOW,WAR,19.312326535635727,118.47963590099296,15.139852344880646,9999
4570,1,1,HOW,WAR,19.771414917705265,118.49500795438041,15.6084225121421,9999
4571,1,1,HOW,WAR,20.230503299774803,118.51038000776786,16.076992679403553,9999
4572,1,1,HOW,WAR,20.68959168184434,118.52575206115532,16.545562846665007,9999
4573,1,1,HOW,WAR,21.14868006391388,118.54112411454277,17.01413301392646,9999
4574,1,1,HOW,WAR,21.607768445983417,118.55649616793022,17.482703181187915,9999
4575,1,1,HOW,WAR,22.066856828052956,118.57186822131767,17.95127334844937,9999
4576,1,1,HOW,WAR,22.525945210122494,118.58724027470512,18.419843515710824,9999
4577,1,1,HOW,WAR,22.985033592192032,118.60261232809258,18.888413682972278,9999
4578,1,1,JOY,RAW,83.69167192218886,108.72590587454562,-33.514024229906966,9999
4579,1,1,JOY,RAW,83.53095727670866,108.88255368119685,-34.13061867654392,9999
4580,1,1,JOY,RAW,83.37024263122846,109.03920148784809,-34.74721312318087,9999
4581,1,1,JOY,RAW,83.20952798574827,109.19584929449933,-35.36380756981782,9999
4582,1,1,JOY,RAW,83.04881334026807,109.35249710115056,-35.980402016454775,9999
4583,1,1,JOY,RAW,82.88809869478787,109.5091449078018,-36.59699646309173,9999
4584,1,1,JOY,RAW,82.72738404930767,109.66579271445303,-37.21359090972868,9999
4585,1,1,JOY,RAW,82.56666940382748,109.82244052110427,-37.83018535636563,9999
4586,1,1,JOY,RAW,82.40595475834728,109.9790883277555,-38.446779803002585,9999
4587,1,1,JOY,RAW,82.24524011286708,110.13573613440674,-39.06337424963954,9999
4588,1,1,JOY,RAW,82.08452546738688,110.29238394105798,-39.67996869627649,9999
4589,1,1,JOY,RAW,81.92381082190668,110.44903174770921,-40.29656314291344,9999
4590,1,1,JOY,RAW,81.76309617642649,110.60567955436045,-40.913157589550394,9999
4591,1,1,JOY,RAW,81.60238153094629,110.76232736101169,-41.52975203618735,9999
4592,1,1,JOY,RAW,81.44166688546609,110.91897516766292,-42.1463464828243,9999
