Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
BAR-DOG,4_9,-110.6943414,-31.27103202,-61.66566937,-105.9669134,-17.02691602,-35.28390337,BAR_DOG,BAR-DOG-4_BAR-DOG-9,"['AGE', 'SIR', 'ONO', 'BED', 'CUP', 'PAW']",BAR-4_DOG-4_BAR-9_DOG-9,"['AGE-BAR-9', 'BAR-SIR-9', 'BAR-ONO-9', 'BED-DOG-4', 'CUP-DOG-4', 'DOG-PAW-4', 'AGE-DOG-9', 'BED-DOG-9']","['AGE-BAR', 'BAR-SIR', 'BAR-ONO', 'AGE-DOG', 'BED-DOG', 'CUP-DOG', 'DOG-PAW']","['AGE-9', 'SIR-9', 'ONO-9', 'BED-4', 'CUP-4', 'PAW-4', 'AGE-9', 'BED-9']",0
FIX-ODD,11,74.09911959,-36.78945902,22.52835163,85.97783059,-9.163696017,23.39753763,FIX_ODD,FIX-ODD-11,"['COW', 'POP', 'GIG', 'AIR', 'GAS', 'KEG']",FIX-11_ODD-11,"['COW-FIX-11', 'FIX-GIG-11', 'FIX-POP-7', 'AIR-ODD-11', 'COW-ODD-11', 'GAS-ODD-11', 'KEG-ODD-11']","['COW-FIX', 'FIX-POP', 'FIX-GIG', 'AIR-ODD', 'COW-ODD', 'GAS-ODD', 'KEG-ODD']","['COW-11', 'GIG-11', 'POP-7', 'AIR-11', 'COW-11', 'GAS-11', 'KEG-11']",0
AGE-CHI,9,-102.5418844,-39.40249202,-41.39540837,-90.54446141,-38.04451102,-16.48294537,AGE_CHI,AGE-CHI-9,"['DOG', 'BAR', 'CUP', 'BED', 'MAD', 'COY']",AGE-9_CHI-9,"['AGE-DOG-9', 'AGE-BAR-9', 'AGE-CUP-9', 'BED-CHI-9', 'CHI-COY-9', 'CHI-MAD-9']","['AGE-DOG', 'AGE-BAR', 'AGE-CUP', 'BED-CHI', 'CHI-MAD', 'CHI-COY']","['DOG-9', 'BAR-9', 'CUP-4', 'BED-9', 'COY-9', 'MAD-12']",0
EAR-PHI,11,47.71669559,-102.675703,5.518761628,72.03006459,-101.306211,24.42671963,EAR_PHI,EAR-PHI-11,"['COW', 'GEL', 'JAM', 'ZOO', 'TAR', 'WAS']",EAR-11_PHI-11,"['COW-EAR-11', 'EAR-JAM-11', 'EAR-ZOO-11', 'EAR-GEL-10', 'PHI-TAR-11', 'PHI-WAS-11', 'PHI-TAR-8', 'GEL-PHI-10']","['COW-EAR', 'EAR-GEL', 'EAR-JAM', 'EAR-ZOO', 'GEL-PHI', 'PHI-TAR', 'PHI-WAS']","['COW-11', 'JAM-11', 'ZOO-11', 'GEL-10', 'TAR-11', 'WAS-11', 'TAR-8', 'GEL-10']",0
GIN-SAY,4,-108.8266474,31.44797198,-6.289134372,-89.79028241,31.51131598,13.93948363,GIN_SAY,GIN-SAY-4,"['LAX', 'ZZZ', 'VOW', 'BED', 'ICE', 'PAW', 'WIZ']",GIN-4_SAY-4,"['GIN-LAX-6', 'GIN-ZZZ-6', 'GIN-VOW-6', 'BED-SAY-4', 'ICE-SAY-4', 'PAW-SAY-4', 'SAY-WIZ-4']","['GIN-LAX', 'GIN-ZZZ', 'GIN-VOW', 'BED-SAY', 'ICE-SAY', 'PAW-SAY', 'SAY-WIZ']","['LAX-6', 'ZZZ-6', 'VOW-6', 'BED-4', 'ICE-4', 'PAW-4', 'WIZ-4']",0
WAS-ZOO,11,53.59552959,-81.86690602,19.97496263,71.74941359,-79.92789602,45.84201263,WAS_ZOO,WAS-ZOO-11,"['KEG', 'PHI', 'EAR', 'JAM', 'LIE']",WAS-11_ZOO-11,"['KEG-WAS-11', 'PHI-WAS-11', 'EAR-ZOO-11', 'JAM-ZOO-11', 'LIE-ZOO-11']","['KEG-WAS', 'PHI-WAS', 'EAR-ZOO', 'JAM-ZOO', 'LIE-ZOO']","['KEG-11', 'PHI-11', 'EAR-11', 'JAM-11', 'LIE-11']",0
FUN-PLY,5,-41.77578841,55.30934898,46.46754063,-22.25168941,81.21320698,47.80186763,FUN_PLY,FUN-PLY-5,"['DRY', 'FAN', 'NAY', 'REF', 'ADO', 'MOP', 'NAN']",FUN-5_PLY-5,"['DRY-FUN-5', 'FUN-NAY-5', 'FUN-REF-5', 'FAN-FUN-6', 'ADO-PLY-5', 'FAN-PLY-6', 'MOP-PLY-6', 'NAN-PLY-6']","['DRY-FUN', 'FAN-FUN', 'FUN-NAY', 'FUN-REF', 'ADO-PLY', 'FAN-PLY', 'MOP-PLY', 'NAN-PLY']","['DRY-5', 'NAY-5', 'REF-5', 'FAN-6', 'ADO-5', 'FAN-6', 'MOP-6', 'NAN-6']",0
KEG-TAR,11_8,68.02249859,-76.41374802,-11.12986337,85.82889359,-60.24863902,10.55548263,KEG_TAR,KEG-TAR-11_KEG-TAR-8,"['WHY', 'ODD', 'WAS', 'LUG', 'PHI', 'SAW', 'SEX']",KEG-11_TAR-11_KEG-8_TAR-8,"['KEG-ODD-11', 'KEG-WAS-11', 'KEG-LUG-11', 'KEG-WHY-8', 'KEG-LUG-8', 'PHI-TAR-11', 'PHI-TAR-8', 'SAW-TAR-8', 'SEX-TAR-8', 'TAR-WHY-8']","['KEG-WHY', 'KEG-ODD', 'KEG-WAS', 'KEG-LUG', 'PHI-TAR', 'SAW-TAR', 'SEX-TAR', 'TAR-WHY']","['ODD-11', 'WAS-11', 'LUG-11', 'WHY-8', 'LUG-8', 'PHI-11', 'PHI-8', 'SAW-8', 'SEX-8', 'WHY-8']",0
JOB-NAY,5,-14.06673741,74.53298798,50.76425863,3.845794594,88.98864298,59.56868863,JOB_NAY,JOB-NAY-5,"['ADO', 'JUG', 'TOY', 'BOA', 'FUN']",JOB-5_NAY-5,"['ADO-JOB-5', 'JOB-JUG-5', 'JOB-TOY-5', 'BOA-NAY-5', 'FUN-NAY-5']","['ADO-JOB', 'JOB-JUG', 'JOB-TOY', 'BOA-NAY', 'FUN-NAY']","['ADO-5', 'JUG-5', 'TOY-5', 'BOA-5', 'FUN-5']",0
HIP-SAD,10,-46.30678341,-153.773805,-17.57409037,-32.92354741,-142.987594,11.08167163,HIP_SAD,HIP-SAD-10,"['FOR', 'RUG', 'NEW', 'ALL']",HIP-10_SAD-10,"['FOR-HIP-10', 'HIP-RUG-10', 'HIP-NEW-10', 'ALL-SAD-10', 'RUG-SAD-10']","['FOR-HIP', 'HIP-RUG', 'HIP-NEW', 'ALL-SAD', 'RUG-SAD']","['FOR-10', 'RUG-10', 'NEW-10', 'ALL-10', 'RUG-10']",0
BRO-HIT,7,82.03459059,65.50574698,4.395899628,96.86061759,72.08309498,23.31367063,BRO_HIT,BRO-HIT-7,"['ACE', 'ARM', 'WET', 'EON', 'DIG', 'DUI', 'SUN']",BRO-7_HIT-7,"['ACE-BRO-7', 'BRO-WET-7', 'BRO-EON-7', 'ARM-BRO-1', 'DIG-HIT-2', 'DUI-HIT-2', 'HIT-SUN-2', 'ACE-HIT-7', 'HIT-SUN-7']","['ACE-BRO', 'ARM-BRO', 'BRO-WET', 'BRO-EON', 'ACE-HIT', 'DIG-HIT', 'DUI-HIT', 'HIT-SUN']","['ACE-7', 'WET-7', 'EON-7', 'ARM-1', 'DIG-2', 'DUI-2', 'SUN-2', 'ACE-7', 'SUN-7']",0
COP-GET,10,-39.98823741,-141.007733,-42.28678237,-11.22186041,-109.145583,-35.38363137,COP_GET,COP-GET-10,"['WOW', 'USE', 'NEW', 'TAT', 'CAB', 'FOR', 'OAK']",COP-10_GET-10,"['COP-WOW-10', 'COP-NEW-10', 'COP-WOW-9', 'COP-USE-9', 'COP-TAT-9', 'CAB-GET-10', 'FOR-GET-10', 'GET-OAK-10', 'GET-WOW-10', 'GET-NEW-10']","['COP-WOW', 'COP-USE', 'COP-NEW', 'COP-TAT', 'CAB-GET', 'FOR-GET', 'GET-OAK', 'GET-WOW', 'GET-NEW']","['WOW-10', 'NEW-10', 'WOW-9', 'USE-9', 'TAT-9', 'CAB-10', 'FOR-10', 'OAK-10', 'WOW-10', 'NEW-10']",1
MOP-PLY,6,-41.14815841,32.03279498,49.84175063,-25.05522041,53.31458298,63.86493863,MOP_PLY,MOP-PLY-6,"['DUH', 'FAN', 'JUG', 'ADO', 'FUN', 'NAN']",MOP-6_PLY-6,"['DUH-MOP-6', 'FAN-MOP-6', 'JUG-MOP-6', 'ADO-PLY-5', 'FUN-PLY-5', 'FAN-PLY-6', 'NAN-PLY-6']","['DUH-MOP', 'FAN-MOP', 'JUG-MOP', 'ADO-PLY', 'FAN-PLY', 'FUN-PLY', 'NAN-PLY']","['DUH-6', 'FAN-6', 'JUG-6', 'ADO-5', 'FUN-5', 'FAN-6', 'NAN-6']",0
PAY-WIN,8,97.42435959,-41.22449302,-65.29166837,104.2987506,-39.62004702,-34.32920937,PAY_WIN,PAY-WIN-8,"['JAR', 'TUX', 'WHY', 'BAH', 'BAM', 'ETA', 'HAY']",PAY-8_WIN-8,"['JAR-PAY-8', 'PAY-TUX-8', 'PAY-WHY-8', 'BAH-WIN-8', 'BAM-WIN-8', 'ETA-WIN-8', 'HAY-WIN-8']","['JAR-PAY', 'PAY-TUX', 'PAY-WHY', 'BAH-WIN', 'BAM-WIN', 'ETA-WIN', 'HAY-WIN']","['JAR-8', 'TUX-8', 'WHY-8', 'BAH-8', 'BAM-8', 'ETA-8', 'HAY-8']",0
GIG-YES,14,41.95506859,-21.83033602,41.98318563,54.23545259,26.39750798,51.21567163,GIG_YES,GIG-YES-14,"['AIR', 'FAX', 'FIX', 'IRE', 'ACE', 'ERA', 'MAC']",GIG-14_YES-7,"['AIR-GIG-11', 'FAX-GIG-11', 'FIX-GIG-11', 'GIG-IRE-14', 'ACE-YES-7', 'ERA-YES-7', 'IRE-YES-7', 'MAC-YES-7']","['AIR-GIG', 'FAX-GIG', 'FIX-GIG', 'GIG-IRE', 'ACE-YES', 'ERA-YES', 'IRE-YES', 'MAC-YES']","['AIR-11', 'FAX-11', 'FIX-11', 'IRE-14', 'ACE-7', 'ERA-7', 'IRE-7', 'MAC-7']",0
ELK-TAT,9,-74.04124941,-76.36781602,-74.08673237,-57.91414741,-66.76327302,-38.83893637,ELK_TAT,ELK-TAT-9,"['COY', 'USE', 'KIT', 'COP', 'ONO', 'SIR']",ELK-9_TAT-9,"['COY-ELK-9', 'ELK-USE-9', 'ELK-KIT-9', 'COP-TAT-9', 'ONO-TAT-9', 'SIR-TAT-9']","['COY-ELK', 'ELK-USE', 'ELK-KIT', 'COP-TAT', 'ONO-TAT', 'SIR-TAT']","['COY-9', 'USE-9', 'KIT-9', 'COP-9', 'ONO-9', 'SIR-9']",0
AGE-CUP,9,-102.1497724,-39.40249202,-56.48926237,-90.54446141,1.689936983,-41.39540837,AGE_CUP,AGE-CUP-9,"['CHI', 'DOG', 'BAR', 'FLU', 'PAW']",AGE-9_CUP-4,"['AGE-CHI-9', 'AGE-DOG-9', 'AGE-BAR-9', 'CUP-DOG-4', 'CUP-FLU-4', 'CUP-PAW-4']","['AGE-CHI', 'AGE-DOG', 'AGE-BAR', 'CUP-DOG', 'CUP-FLU', 'CUP-PAW']","['CHI-9', 'DOG-9', 'BAR-9', 'DOG-4', 'FLU-4', 'PAW-4']",0
AGE-DOG,9,-109.3831304,-39.40249202,-41.39540837,-90.54446141,-20.90173802,-35.81172137,AGE_DOG,AGE-DOG-9,"['CHI', 'BAR', 'CUP', 'BED', 'PAW']",AGE-9_DOG-9,"['AGE-CHI-9', 'AGE-BAR-9', 'AGE-CUP-9', 'BAR-DOG-4', 'BED-DOG-4', 'CUP-DOG-4', 'DOG-PAW-4', 'BAR-DOG-9', 'BED-DOG-9']","['AGE-CHI', 'AGE-BAR', 'AGE-CUP', 'BAR-DOG', 'BED-DOG', 'CUP-DOG', 'DOG-PAW']","['CHI-9', 'BAR-9', 'CUP-4', 'BAR-4', 'BED-4', 'CUP-4', 'PAW-4', 'BAR-9', 'BED-9']",0
LAM-TRY,12,-49.51198841,-46.33818502,61.93299363,-39.11595341,-19.65037802,71.77933563,LAM_TRY,LAM-TRY-12,"['ACT', 'ASH', 'LAB', 'DUH', 'FOG', 'SOY', 'TAU']",LAM-12_TRY-6,"['ACT-LAM-12', 'ASH-LAM-12', 'LAB-LAM-12', 'DUH-TRY-6', 'FOG-TRY-6', 'SOY-TRY-6', 'TAU-TRY-6']","['ACT-LAM', 'ASH-LAM', 'LAB-LAM', 'DUH-TRY', 'FOG-TRY', 'SOY-TRY', 'TAU-TRY']","['ACT-12', 'ASH-12', 'LAB-12', 'DUH-6', 'FOG-6', 'SOY-6', 'TAU-6']",0
CUP-FLU,4,-106.7256264,-7.093324017,-80.89485437,-102.1497724,1.689936983,-56.48926237,CUP_FLU,CUP-FLU-4,"['AGE', 'DOG', 'PAW', 'HUG', 'SIR', 'VAN']",CUP-4_FLU-4,"['CUP-DOG-4', 'CUP-PAW-4', 'AGE-CUP-9', 'FLU-HUG-4', 'FLU-VAN-4', 'FLU-SIR-4']","['AGE-CUP', 'CUP-DOG', 'CUP-PAW', 'FLU-HUG', 'FLU-SIR', 'FLU-VAN']","['DOG-4', 'PAW-4', 'AGE-9', 'HUG-4', 'VAN-4', 'SIR-9']",0
PRO-YAK,13,-44.92779141,-114.716143,49.47698363,-20.54790941,-95.14453702,50.09094763,PRO_YAK,PRO-YAK-13,"['ALL', 'HOT', 'ZAP', 'FIG']",PRO-13_YAK-13,"['HOT-PRO-13', 'PRO-ZAP-13', 'ALL-PRO-10', 'YAK-ZAP-13', 'FIG-YAK-12']","['ALL-PRO', 'HOT-PRO', 'PRO-ZAP', 'FIG-YAK', 'YAK-ZAP']","['HOT-13', 'ZAP-13', 'ALL-10', 'ZAP-13', 'FIG-12']",0
COW-ODD,11,60.75696259,-56.31003402,22.52835163,85.97783059,-36.78945902,27.76317763,COW_ODD,COW-ODD-11,"['AIR', 'FIX', 'EAR', 'FAX', 'GAS', 'KEG']",COW-11_ODD-11,"['AIR-COW-11', 'COW-FIX-11', 'COW-EAR-11', 'COW-FAX-11', 'AIR-ODD-11', 'FIX-ODD-11', 'GAS-ODD-11', 'KEG-ODD-11']","['AIR-COW', 'COW-FIX', 'COW-EAR', 'COW-FAX', 'AIR-ODD', 'FIX-ODD', 'GAS-ODD', 'KEG-ODD']","['AIR-11', 'FIX-11', 'EAR-11', 'FAX-11', 'AIR-11', 'FIX-11', 'GAS-11', 'KEG-11']",0
COY-ELK,9,-80.74662941,-76.36781602,-38.83893637,-74.04124941,-50.26531802,-1.981156372,COY_ELK,COY-ELK-9,"['ART', 'CHI', 'MAD', 'USE', 'KIT', 'TAT']",COY-9_ELK-9,"['ART-COY-12', 'COY-MAD-12', 'CHI-COY-9', 'ELK-USE-9', 'ELK-KIT-9', 'ELK-TAT-9']","['ART-COY', 'CHI-COY', 'COY-MAD', 'ELK-USE', 'ELK-KIT', 'ELK-TAT']","['ART-12', 'MAD-12', 'CHI-9', 'USE-9', 'KIT-9', 'TAT-9']",0
MAC-POP,7,68.15962259,1.329739983,39.43647463,80.11344359,20.84592298,49.85057663,MAC_POP,MAC-POP-7,"['AIR', 'YES', 'ACE', 'EON', 'EYE', 'FIX']",MAC-7_POP-7,"['AIR-MAC-11', 'MAC-YES-7', 'ACE-POP-7', 'EON-POP-7', 'EYE-POP-7', 'FIX-POP-7']","['AIR-MAC', 'MAC-YES', 'ACE-POP', 'EON-POP', 'EYE-POP', 'FIX-POP']","['AIR-11', 'YES-7', 'ACE-7', 'EON-7', 'EYE-7', 'FIX-7']",0
GEL-PHI,10,53.08506359,-136.052756,1.910047628,73.86403559,-101.253142,7.895627628,GEL_PHI,GEL-PHI-10,"['EAR', 'SEX', 'ROB', 'MOO', 'TAR', 'WAS']",GEL-10_PHI-8,"['EAR-GEL-10', 'GEL-SEX-10', 'GEL-ROB-10', 'GEL-MOO-10', 'EAR-PHI-11', 'PHI-TAR-11', 'PHI-WAS-11', 'PHI-TAR-8']","['EAR-GEL', 'GEL-SEX', 'GEL-ROB', 'GEL-MOO', 'EAR-PHI', 'PHI-TAR', 'PHI-WAS']","['EAR-10', 'SEX-10', 'ROB-10', 'MOO-10', 'EAR-11', 'TAR-11', 'WAS-11', 'TAR-8']",0
MOM-OAR,3,-102.5536564,87.41918798,-64.08417237,-84.88109141,89.53200898,-42.43610337,MOM_OAR,MOM-OAR-3,"['AGO', 'AIM', 'TAX', 'WAX', 'EGO', 'GYM', 'ZIG']",MOM-3_OAR-3,"['AGO-MOM-3', 'AIM-MOM-3', 'MOM-TAX-3', 'MOM-WAX-3', 'EGO-OAR-3', 'GYM-OAR-3', 'OAR-ZIG-3']","['AGO-MOM', 'AIM-MOM', 'MOM-TAX', 'MOM-WAX', 'EGO-OAR', 'GYM-OAR', 'OAR-ZIG']","['AGO-3', 'AIM-3', 'TAX-3', 'WAX-3', 'EGO-3', 'GYM-3', 'ZIG-4']",0
SKY-SUN,2,105.0021466,35.23947098,-28.36083737,112.3883416,37.50039698,-2.583674372,SKY_SUN,SKY-SUN-2,"['IVY', 'TUB', 'ACE', 'DUI', 'EYE', 'HIT']",SKY-2_SUN-2,"['IVY-SKY-2', 'SKY-TUB-2', 'DUI-SUN-2', 'HIT-SUN-2', 'ACE-SUN-7', 'EYE-SUN-7', 'HIT-SUN-7']","['IVY-SKY', 'SKY-TUB', 'ACE-SUN', 'DUI-SUN', 'EYE-SUN', 'HIT-SUN']","['IVY-2', 'TUB-2', 'DUI-2', 'HIT-2', 'ACE-7', 'EYE-7', 'HIT-7']",0
DAD-EGG,10,4.830568594,-149.573482,0.517395628,25.22672259,-147.27426,21.92542263,DAD_EGG,DAD-EGG-10,"['CAB', 'OAK', 'MOO', 'ALL', 'RUG', 'FOR']",DAD-10_EGG-10,"['CAB-DAD-10', 'DAD-OAK-10', 'DAD-MOO-10', 'ALL-EGG-10', 'EGG-RUG-10', 'EGG-FOR-10', 'EGG-MOO-10']","['CAB-DAD', 'DAD-OAK', 'DAD-MOO', 'ALL-EGG', 'EGG-RUG', 'EGG-FOR', 'EGG-MOO']","['CAB-10', 'OAK-10', 'MOO-10', 'ALL-10', 'RUG-10', 'FOR-10', 'MOO-10']",0
DAY-GYM,4,-102.0108504,29.94447198,-60.70668137,-94.73552341,48.01721398,-26.25327037,DAY_GYM,DAY-GYM-4,"['BED', 'TAX', 'PAW', 'ZIG', 'EGO', 'OAR', 'HUG', 'LID']",DAY-4_GYM-4,"['BED-DAY-4', 'DAY-TAX-4', 'DAY-PAW-4', 'DAY-ZIG-4', 'EGO-GYM-3', 'GYM-OAR-3', 'GYM-LID-3', 'GYM-HUG-4']","['BED-DAY', 'DAY-TAX', 'DAY-PAW', 'DAY-ZIG', 'EGO-GYM', 'GYM-OAR', 'GYM-HUG', 'GYM-LID']","['BED-4', 'TAX-4', 'PAW-4', 'ZIG-4', 'EGO-3', 'OAR-3', 'LID-3', 'HUG-4']",0
ACT-DUH,6,-51.47386841,-19.28789502,48.41176363,-51.10642441,5.233506983,63.54871163,ACT_DUH,ACT-DUH-6,"['ASH', 'LAM', 'TAU', 'SOY', 'TRY', 'MOP', 'HAM']",ACT-6_DUH-6,"['ACT-ASH-12', 'ACT-LAM-12', 'ACT-TAU-6', 'ACT-SOY-6', 'DUH-TRY-6', 'DUH-MOP-6', 'DUH-HAM-6']","['ACT-ASH', 'ACT-LAM', 'ACT-TAU', 'ACT-SOY', 'DUH-TRY', 'DUH-MOP', 'DUH-HAM']","['ASH-12', 'LAM-12', 'TAU-6', 'SOY-6', 'TRY-6', 'MOP-6', 'HAM-6']",0
ICE-SAY,4,-108.8266474,2.363567983,-6.289134372,-101.4324874,31.44797198,14.99575363,ICE_SAY,ICE-SAY-4,"['BED', 'HAM', 'MAD', 'GIN', 'PAW', 'WIZ']",ICE-4_SAY-4,"['BED-ICE-4', 'HAM-ICE-6', 'ICE-MAD-6', 'BED-SAY-4', 'GIN-SAY-4', 'PAW-SAY-4', 'SAY-WIZ-4']","['BED-ICE', 'HAM-ICE', 'ICE-MAD', 'BED-SAY', 'GIN-SAY', 'PAW-SAY', 'SAY-WIZ']","['BED-4', 'HAM-6', 'MAD-12', 'BED-4', 'GIN-4', 'PAW-4', 'WIZ-4']",0
EVE-FAX,14,30.91119559,-53.90876502,53.84225463,52.93065359,-41.28148002,69.58921863,EVE_FAX,EVE-FAX-14,"['LAW', 'OLD', 'IRE', 'AIR', 'COW', 'LIE', 'GIG']",EVE-14_FAX-11,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-IRE-14', 'AIR-FAX-11', 'COW-FAX-11', 'FAX-LIE-11', 'FAX-GIG-11']","['EVE-LAW', 'EVE-OLD', 'EVE-IRE', 'AIR-FAX', 'COW-FAX', 'FAX-LIE', 'FAX-GIG']","['LAW-14', 'OLD-14', 'IRE-14', 'AIR-11', 'COW-11', 'LIE-11', 'GIG-11']",0
NAN-SOY,6,-56.65210441,6.414220983,41.61903863,-25.26962541,24.70875698,63.01992663,NAN_SOY,NAN-SOY-6,"['FAN', 'LAX', 'PLY', 'ACT', 'JUG', 'LAW', 'TRY']",NAN-6_SOY-6,"['FAN-NAN-6', 'LAX-NAN-6', 'NAN-PLY-6', 'ACT-SOY-6', 'JUG-SOY-6', 'SOY-TRY-6', 'LAW-SOY-14']","['FAN-NAN', 'LAX-NAN', 'NAN-PLY', 'ACT-SOY', 'JUG-SOY', 'LAW-SOY', 'SOY-TRY']","['FAN-6', 'LAX-6', 'PLY-6', 'ACT-6', 'JUG-6', 'TRY-6', 'LAW-14']",0
DUB-ELF,1,42.59283659,102.496384,-1.147938372,43.10971859,109.975758,29.54441263,DUB_ELF,DUB-ELF-1,"['ARM', 'TOY', 'WAR', 'WET', 'ADO', 'GAL']",DUB-1_ELF-1,"['ARM-DUB-1', 'DUB-WAR-1', 'DUB-WET-1', 'DUB-TOY-5', 'DUB-WAR-5', 'ELF-WET-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ADO-ELF-5']","['ARM-DUB', 'DUB-TOY', 'DUB-WAR', 'DUB-WET', 'ADO-ELF', 'ELF-WET', 'ELF-GAL', 'ELF-WAR']","['ARM-1', 'WAR-1', 'WET-1', 'TOY-5', 'WAR-5', 'WET-1', 'GAL-1', 'WAR-1', 'ADO-5']",0
SAW-TAR,8,71.15719559,-85.93446502,-36.31063437,77.17590359,-76.11056602,-11.12986337,SAW_TAR,SAW-TAR-8,"['AMP', 'HAY', 'JAR', 'WHY', 'KEG', 'PHI', 'SEX']",SAW-8_TAR-8,"['AMP-SAW-8', 'HAY-SAW-8', 'JAR-SAW-8', 'SAW-WHY-8', 'KEG-TAR-11', 'PHI-TAR-11', 'KEG-TAR-8', 'PHI-TAR-8', 'SEX-TAR-8', 'TAR-WHY-8']","['AMP-SAW', 'HAY-SAW', 'JAR-SAW', 'SAW-WHY', 'KEG-TAR', 'PHI-TAR', 'SEX-TAR', 'TAR-WHY']","['AMP-8', 'HAY-8', 'JAR-8', 'WHY-8', 'KEG-11', 'PHI-11', 'KEG-8', 'PHI-8', 'SEX-8', 'WHY-8']",0
HIP-NEW,10,-41.25973241,-153.773805,-42.06623437,-32.92354741,-135.328682,-17.57409037,HIP_NEW,HIP-NEW-10,"['FOR', 'SAD', 'RUG', 'COP', 'GET', 'USE']",HIP-10_NEW-10,"['FOR-HIP-10', 'HIP-SAD-10', 'HIP-RUG-10', 'COP-NEW-10', 'GET-NEW-10', 'NEW-USE-10']","['FOR-HIP', 'HIP-SAD', 'HIP-RUG', 'COP-NEW', 'GET-NEW', 'NEW-USE']","['FOR-10', 'SAD-10', 'RUG-10', 'COP-10', 'GET-10', 'USE-9']",0
ARM-BIO,1,65.19910059,101.295225,-9.524659372,66.46786359,118.555503,14.24669263,ARM_BIO,ARM-BIO-1,"['BRO', 'DUB', 'NOM', 'JOY', 'RAD']",ARM-1_BIO-1,"['ARM-DUB-1', 'ARM-NOM-1', 'ARM-BRO-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1']","['ARM-BRO', 'ARM-DUB', 'ARM-NOM', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD']","['DUB-1', 'NOM-1', 'BRO-7', 'JOY-1', 'NOM-1', 'RAD-1']",0
AIM-MOM,3,-85.39764441,89.53200898,-91.98091537,-84.88109141,95.01491398,-64.08417237,AIM_MOM,AIM-MOM-3,"['LID', 'EGO', 'WAX', 'AGO', 'OAR', 'TAX']",AIM-3_MOM-3,"['AIM-LID-3', 'AIM-EGO-3', 'AIM-WAX-3', 'AGO-MOM-3', 'MOM-OAR-3', 'MOM-TAX-3', 'MOM-WAX-3']","['AIM-LID', 'AIM-EGO', 'AIM-WAX', 'AGO-MOM', 'MOM-OAR', 'MOM-TAX', 'MOM-WAX']","['LID-3', 'EGO-3', 'WAX-3', 'AGO-3', 'OAR-3', 'TAX-3', 'WAX-3']",0
KEG-LUG,11_8,83.77172959,-61.85164402,-8.809875372,89.76299359,-35.23578102,10.55548263,KEG_LUG,KEG-LUG-11_KEG-LUG-8,"['WHY', 'ODD', 'TAR', 'WAS', 'TUX']",KEG-11_LUG-11_KEG-8_LUG-8,"['KEG-ODD-11', 'KEG-TAR-11', 'KEG-WAS-11', 'KEG-WHY-8', 'KEG-TAR-8', 'LUG-TUX-8']","['KEG-WHY', 'KEG-ODD', 'KEG-TAR', 'KEG-WAS', 'LUG-TUX']","['ODD-11', 'TAR-11', 'WAS-11', 'WHY-8', 'TAR-8', 'TUX-8']",0
REF-RUM,5,-28.63881841,97.75430098,-26.66302937,-19.97606541,133.05074,25.92900463,REF_RUM,REF-RUM-5,"['BOA', 'FUN', 'HOW', 'VOW', 'INK', 'OIL', 'PIE', 'SIP']",REF-5_RUM-5,"['BOA-REF-5', 'FUN-REF-5', 'HOW-REF-5', 'REF-VOW-5', 'INK-RUM-3', 'OIL-RUM-3', 'RUM-SIP-3', 'HOW-RUM-5', 'OIL-RUM-5', 'PIE-RUM-1']","['BOA-REF', 'FUN-REF', 'HOW-REF', 'REF-VOW', 'HOW-RUM', 'INK-RUM', 'OIL-RUM', 'PIE-RUM', 'RUM-SIP']","['BOA-5', 'FUN-5', 'HOW-5', 'VOW-5', 'INK-3', 'OIL-3', 'SIP-3', 'HOW-5', 'OIL-5', 'PIE-1']",0
CHI-MAD,9,-102.5418844,-38.04451102,-16.48294537,-97.55815141,-29.18252802,13.65649863,CHI_MAD,CHI-MAD-9,"['AGE', 'BED', 'COY', 'ART', 'ICE', 'LAX']",CHI-9_MAD-12,"['AGE-CHI-9', 'BED-CHI-9', 'CHI-COY-9', 'ART-MAD-12', 'COY-MAD-12', 'LAX-MAD-12', 'ICE-MAD-6']","['AGE-CHI', 'BED-CHI', 'CHI-COY', 'ART-MAD', 'COY-MAD', 'ICE-MAD', 'LAX-MAD']","['AGE-9', 'BED-9', 'COY-9', 'ART-12', 'COY-12', 'LAX-12', 'ICE-6']",0
BAM-YAY,8,52.54010159,-78.35575402,-83.34339637,73.08419059,-39.61716802,-52.84782737,BAM_YAY,BAM-YAY-8,"['BAH', 'HAY', 'CIS', 'WIN', 'AMP', 'CAB', 'JAR']",BAM-8_YAY-8,"['BAH-BAM-8', 'BAM-HAY-8', 'BAM-WIN-8', 'BAM-CIS-8', 'AMP-YAY-8', 'HAY-YAY-8', 'JAR-YAY-8', 'CAB-YAY-10']","['BAH-BAM', 'BAM-HAY', 'BAM-CIS', 'BAM-WIN', 'AMP-YAY', 'CAB-YAY', 'HAY-YAY', 'JAR-YAY']","['BAH-8', 'HAY-8', 'WIN-8', 'CIS-2', 'AMP-8', 'HAY-8', 'JAR-8', 'CAB-10']",1
