Pixel_i,Module,Node1,Node2,X,Y,Z
29107,6,FOG,SOY,372.26100188842616,3.3983455342222313,142.1148063858607
29108,6,FOG,SOY,372.0427470988182,3.947968886014194,141.83049060683646
29109,6,FOG,SOY,371.82449230921026,4.497592237806156,141.54617482781222
29110,6,FOG,SOY,371.6062375196023,5.047215589598118,141.26185904878798
29111,6,FOG,SOY,371.38798272999435,5.5968389413900805,140.97754326976374
29112,6,FOG,SOY,371.1697279403864,6.146462293182043,140.6932274907395
29113,6,GIN,NAN,307.0509655057542,30.819759667930928,95.89129787178142
29114,6,GIN,NAN,307.57723001150845,30.713296335861855,96.26848174356283
29115,6,GIN,NAN,308.1034945172627,30.606833003792783,96.64566561534424
29116,6,GIN,NAN,308.6297590230169,30.50036967172371,97.02284948712565
29117,6,GIN,NAN,309.15602352877113,30.393906339654638,97.40003335890707
29118,6,GIN,NAN,309.68228803452536,30.287443007585566,97.77721723068848
29119,6,GIN,NAN,310.2085525402796,30.180979675516493,98.15440110246989
29120,6,GIN,NAN,310.7348170460338,30.07451634344742,98.5315849742513
29121,6,GIN,NAN,311.26108155178804,29.96805301137835,98.90876884603271
29122,6,GIN,NAN,311.78734605754227,29.861589679309276,99.28595271781413
29123,6,GIN,NAN,312.3136105632965,29.755126347240203,99.66313658959554
29124,6,GIN,NAN,312.8398750690507,29.64866301517113,100.04032046137695
29125,6,GIN,NAN,313.36613957480495,29.54219968310206,100.41750433315836
29126,6,GIN,NAN,313.8924040805592,29.435736351032986,100.79468820493977
29127,6,GIN,NAN,314.4186685863134,29.329273018963914,101.17187207672119
29128,6,GIN,NAN,314.94493309206763,29.22280968689484,101.5490559485026
29129,6,GIN,NAN,315.47119759782186,29.11634635482577,101.92623982028401
29130,6,GIN,NAN,315.9974621035761,29.009883022756696,102.30342369206542
29131,6,GIN,NAN,316.5237266093303,28.903419690687624,102.68060756384683
29132,6,GIN,NAN,317.04999111508454,28.79695635861855,103.05779143562825
29133,6,GIN,NAN,317.57625562083877,28.69049302654948,103.43497530740966
29134,6,GIN,NAN,318.102520126593,28.584029694480407,103.81215917919107
29135,6,GIN,NAN,318.6287846323472,28.477566362411334,104.18934305097248
29136,6,GIN,NAN,319.15504913810145,28.37110303034226,104.5665269227539
29137,6,GIN,NAN,319.6813136438557,28.26463969827319,104.9437107945353
29138,6,GIN,NAN,320.2075781496099,28.158176366204117,105.32089466631672
29139,6,GIN,NAN,320.7338426553641,28.051713034135044,105.69807853809813
29140,6,GIN,NAN,321.26010716111836,27.945249702065972,106.07526240987954
29141,6,GIN,NAN,321.7863716668726,27.8387863699969,106.45244628166095
29142,6,GIN,NAN,322.3126361726268,27.732323037927827,106.82963015344237
29143,6,GIN,NAN,322.83890067838104,27.625859705858755,107.20681402522378
29144,6,GIN,NAN,323.36516518413526,27.519396373789682,107.58399789700519
29145,6,GIN,NAN,323.8914296898895,27.41293304172061,107.9611817687866
29146,6,GIN,NAN,324.4176941956437,27.306469709651537,108.33836564056801
29147,6,GIN,NAN,324.94395870139795,27.200006377582465,108.71554951234943
29148,6,GIN,NAN,325.4702232071522,27.093543045513393,109.09273338413084
29149,6,GIN,NAN,325.9964877129064,26.98707971344432,109.46991725591225
29150,6,GIN,NAN,326.5227522186606,26.880616381375248,109.84710112769366
29151,6,GIN,NAN,327.04901672441486,26.774153049306175,110.22428499947507
29152,6,GIN,NAN,327.5752812301691,26.667689717237103,110.60146887125649
29153,6,GIN,NAN,328.1015457359233,26.56122638516803,110.9786527430379
29154,6,GIN,NAN,328.62781024167754,26.454763053098958,111.35583661481931
29155,6,GIN,NAN,329.15407474743176,26.348299721029885,111.73302048660072
29156,6,GIN,NAN,329.680339253186,26.241836388960813,112.11020435838213
29157,6,GIN,NAN,330.2066037589402,26.13537305689174,112.48738823016355
29158,6,GIN,NAN,330.73286826469445,26.028909724822668,112.86457210194496
29159,6,GIN,NAN,331.2591327704487,25.922446392753596,113.24175597372637
29160,6,GIN,NAN,331.7853972762029,25.815983060684523,113.61893984550778
29161,6,GIN,NAN,332.3116617819571,25.70951972861545,113.9961237172892
29162,6,GIN,NAN,332.83792628771135,25.60305639654638,114.3733075890706
29163,6,GIN,NAN,333.3641907934656,25.496593064477306,114.75049146085202
29164,6,GIN,NAN,333.8904552992198,25.390129732408234,115.12767533263343
29165,6,GIN,NAN,334.41671980497404,25.28366640033916,115.50485920441484
29166,6,GIN,NAN,334.94298431072826,25.17720306827009,115.88204307619625
29167,6,GIN,NAN,335.4692488164825,25.070739736201016,116.25922694797767
29168,6,GIN,NAN,335.9955133222367,24.964276404131944,116.63641081975908
29169,6,GIN,NAN,336.52177782799095,24.85781307206287,117.01359469154049
29170,6,GIN,NAN,337.0480423337452,24.7513497399938,117.3907785633219
29171,6,GIN,NAN,337.5743068394994,24.644886407924727,117.76796243510331
29172,6,GIN,NAN,338.1005713452536,24.538423075855654,118.14514630688473
29173,6,GIN,NAN,338.62683585100785,24.43195974378658,118.52233017866614
29174,6,GIN,NAN,339.1531003567621,24.32549641171751,118.89951405044755
29175,6,GIN,NAN,339.6793648625163,24.219033079648437,119.27669792222896
29176,6,GIN,NAN,340.20562936827054,24.112569747579364,119.65388179401037
29177,6,GIN,LAX,306.6756407486422,30.30001248963523,95.63915012762928
29178,6,GIN,LAX,306.8265804972844,29.673801979270458,95.76418625525855
29179,6,GIN,LAX,306.9775202459266,29.047591468905686,95.88922238288782
29180,6,GIN,LAX,307.1284599945688,28.421380958540915,96.0142585105171
29181,6,GIN,LAX,307.279399743211,27.795170448176144,96.13929463814637
29182,6,GIN,LAX,307.4303394918532,27.168959937811373,96.26433076577564
29183,6,GIN,LAX,307.5812792404954,26.5427494274466,96.38936689340491
29184,6,GIN,LAX,307.7322189891376,25.91653891708183,96.51440302103418
29185,6,GIN,LAX,307.8831587377798,25.29032840671706,96.63943914866346
29186,6,GIN,LAX,308.034098486422,24.664117896352288,96.76447527629273
29187,6,GIN,LAX,308.1850382350642,24.037907385987516,96.889511403922
29188,6,GIN,LAX,308.3359779837064,23.411696875622745,97.01454753155127
29189,6,GIN,LAX,308.4869177323486,22.785486365257974,97.13958365918054
29190,6,GIN,LAX,308.6378574809908,22.159275854893203,97.26461978680982
29191,6,GIN,LAX,308.788797229633,21.53306534452843,97.38965591443909
29192,6,GIN,LAX,308.9397369782752,20.90685483416366,97.51469204206836
29193,6,GIN,LAX,309.0906767269174,20.28064432379889,97.63972816969763
29194,6,GIN,LAX,309.2416164755596,19.654433813434117,97.7647642973269
29195,6,GIN,LAX,309.3925562242018,19.028223303069346,97.88980042495618
29196,6,GIN,LAX,309.543495972844,18.402012792704575,98.01483655258545
29197,6,GIN,LAX,309.69443572148623,17.775802282339804,98.13987268021472
29198,6,GIN,LAX,309.84537547012843,17.149591771975032,98.264908807844
29199,6,GIN,LAX,309.99631521877063,16.52338126161026,98.38994493547327
29200,6,GIN,LAX,310.14725496741283,15.89717075124549,98.51498106310254
29201,6,GIN,LAX,310.29819471605504,15.270960240880719,98.64001719073181
29202,6,GIN,LAX,310.44913446469724,14.644749730515947,98.76505331836108
29203,6,GIN,LAX,310.60007421333944,14.018539220151176,98.89008944599036
29204,6,GIN,LAX,310.75101396198164,13.392328709786405,99.01512557361963
29205,6,GIN,LAX,310.90195371062384,12.766118199421634,99.1401617012489
29206,6,GIN,LAX,311.05289345926604,12.139907689056862,99.26519782887817
29207,6,GIN,LAX,311.20383320790825,11.513697178692091,99.39023395650744
29208,6,GIN,LAX,311.35477295655045,10.88748666832732,99.51527008413672
29209,6,GIN,LAX,311.50571270519265,10.261276157962548,99.64030621176599
29210,6,GIN,LAX,311.65665245383485,9.635065647597777,99.76534233939526
29211,6,GIN,LAX,311.80759220247705,9.008855137233006,99.89037846702453
29212,6,GIN,LAX,311.95853195111926,8.382644626868235,100.0154145946538
29213,6,GIN,LAX,312.10947169976146,7.756434116503463,100.14045072228308
29214,6,GIN,LAX,312.26041144840366,7.130223606138692,100.26548684991235
29215,6,GIN,LAX,312.41135119704586,6.504013095773921,100.39052297754162
29216,6,GIN,LAX,312.56229094568806,5.87780258540915,100.5155591051709
29217,6,GIN,LAX,312.71323069433026,5.251592075044378,100.64059523280017
29218,6,GIN,LAX,312.86417044297247,4.625381564679607,100.76563136042944
29219,6,GIN,LAX,313.01511019161467,3.999171054314836,100.89066748805871
29220,6,GIN,LAX,313.16604994025687,3.3729605439500654,101.01570361568798
29221,6,GIN,LAX,313.31698968889907,2.7467500335852946,101.14073974331725
29222,6,GIN,LAX,313.4679294375413,2.1205395232205237,101.26577587094653
29223,6,GIN,LAX,313.6188691861835,1.494329012855753,101.3908119985758
29224,6,GIN,LAX,313.7698089348257,0.868118502490982,101.51584812620507
29225,6,GIN,LAX,313.9207486834679,0.24190799212621106,101.64088425383434
29226,6,GIN,LAX,314.0716884321101,-0.3843025182385599,101.76592038146362
29227,6,GIN,LAX,314.2226281807523,-1.0105130286033308,101.89095650909289
29228,6,GIN,LAX,314.3735679293945,-1.6367235389681016,102.01599263672216
29229,6,GIN,LAX,314.5245076780367,-2.2629340493328725,102.14102876435143
29230,6,GIN,LAX,314.6754474266789,-2.8891445596976433,102.2660648919807
29231,6,GIN,LAX,314.8263871753211,-3.515355070062414,102.39110101960998
29232,6,GIN,LAX,314.9773269239633,-4.141565580427185,102.51613714723925
29233,6,GIN,LAX,315.1282666726055,-4.767776090791957,102.64117327486852
29234,6,GIN,LAX,315.2792064212477,-5.393986601156728,102.7662094024978
29235,6,GIN,LAX,315.4301461698899,-6.020197111521499,102.89124553012707
29236,6,GIN,LAX,315.5810859185321,-6.64640762188627,103.01628165775634
29237,6,GIN,LAX,315.7320256671743,-7.272618132251042,103.14131778538561
29238,6,GIN,LAX,315.8829654158165,-7.898828642615813,103.26635391301488
29239,6,GIN,LAX,316.0339051644587,-8.525039152980584,103.39139004064415
29240,6,GIN,LAX,316.1848449131009,-9.151249663345356,103.51642616827343
29241,6,GIN,LAX,316.3357846617431,-9.777460173710127,103.6414622959027
29242,6,GIN,LAX,316.4867244103853,-10.403670684074898,103.76649842353197
29243,6,GIN,LAX,316.6376641590275,-11.02988119443967,103.89153455116124
29244,6,GIN,LAX,316.7886039076697,-11.65609170480444,104.01657067879052
29245,6,GIN,LAX,316.9395436563119,-12.282302215169212,104.14160680641979
29246,6,GIN,LAX,317.0904834049541,-12.908512725533983,104.26664293404906
29247,6,GIN,LAX,317.2414231535963,-13.534723235898754,104.39167906167833
29248,6,GIN,LAX,317.3923629022385,-14.160933746263526,104.5167151893076
29249,6,GIN,ICE,306.28144853334965,30.317209363983245,95.53618372673552
29250,6,GIN,ICE,306.0381960666993,29.70819572796649,95.55825345347102
29251,6,GIN,ICE,305.79494360004895,29.099182091949736,95.58032318020653
29252,6,GIN,ICE,305.5516911333986,28.49016845593298,95.60239290694204
29253,6,GIN,ICE,305.30843866674826,27.881154819916226,95.62446263367755
29254,6,GIN,ICE,305.0651862000979,27.27214118389947,95.64653236041306
29255,6,GIN,ICE,304.82193373344757,26.663127547882716,95.66860208714857
29256,6,GIN,ICE,304.5786812667972,26.05411391186596,95.69067181388408
29257,6,GIN,ICE,304.3354288001469,25.445100275849207,95.71274154061959
29258,6,GIN,ICE,304.0921763334965,24.836086639832452,95.7348112673551
29259,6,GIN,ICE,303.8489238668462,24.227073003815697,95.75688099409061
29260,6,GIN,ICE,303.60567140019583,23.618059367798942,95.77895072082612
29261,6,GIN,ICE,303.3624189335455,23.009045731782187,95.80102044756163
29262,6,GIN,ICE,303.11916646689514,22.400032095765432,95.82309017429714
29263,6,GIN,ICE,302.8759140002448,21.791018459748678,95.84515990103264
29264,6,GIN,ICE,302.63266153359444,21.182004823731923,95.86722962776815
29265,6,GIN,ICE,302.3894090669441,20.572991187715168,95.88929935450366
29266,6,GIN,ICE,302.14615660029375,19.963977551698413,95.91136908123917
29267,6,GIN,ICE,301.9029041336434,19.354963915681658,95.93343880797468
29268,6,GIN,ICE,301.65965166699306,18.745950279664903,95.95550853471019
29269,6,GIN,ICE,301.4163992003427,18.13693664364815,95.9775782614457
29270,6,GIN,ICE,301.17314673369236,17.527923007631394,95.99964798818121
29271,6,GIN,ICE,300.929894267042,16.91890937161464,96.02171771491672
29272,6,GIN,ICE,300.68664180039167,16.309895735597884,96.04378744165223
29273,6,GIN,ICE,300.4433893337413,15.700882099581131,96.06585716838774
29274,6,GIN,ICE,300.200136867091,15.091868463564378,96.08792689512325
29275,6,GIN,ICE,299.95688440044063,14.482854827547625,96.10999662185876
29276,6,GIN,ICE,299.7136319337903,13.873841191530872,96.13206634859426
29277,6,GIN,ICE,299.47037946713994,13.264827555514119,96.15413607532977
29278,6,GIN,ICE,299.2271270004896,12.655813919497366,96.17620580206528
29279,6,GIN,ICE,298.98387453383924,12.046800283480612,96.19827552880079
29280,6,GIN,ICE,298.7406220671889,11.43778664746386,96.2203452555363
29281,6,GIN,ICE,298.49736960053855,10.828773011447106,96.24241498227181
29282,6,GIN,ICE,298.2541171338882,10.219759375430353,96.26448470900732
29283,6,GIN,ICE,298.01086466723785,9.6107457394136,96.28655443574283
29284,6,GIN,ICE,297.7676122005875,9.001732103396847,96.30862416247834
29285,6,GIN,ICE,297.52435973393716,8.392718467380094,96.33069388921385
29286,6,GIN,ICE,297.2811072672868,7.78370483136334,96.35276361594936
29287,6,GIN,ICE,297.03785480063647,7.174691195346586,96.37483334268487
29288,6,GIN,ICE,296.7946023339861,6.565677559329832,96.39690306942038
29289,6,GIN,ICE,296.5513498673358,5.956663923313078,96.41897279615588
29290,6,GIN,ICE,296.3080974006854,5.347650287296324,96.4410425228914
29291,6,GIN,ICE,296.0648449340351,4.73863665127957,96.4631122496269
29292,6,GIN,ICE,295.82159246738473,4.129623015262816,96.48518197636241
29293,6,GIN,ICE,295.5783400007344,3.520609379246063,96.50725170309792
29294,6,GIN,ICE,295.33508753408404,2.9115957432293094,96.52932142983343
29295,6,GIN,ICE,295.0918350674337,2.302582107212556,96.55139115656894
29296,6,GIN,ICE,294.84858260078335,1.6935684711958023,96.57346088330445
29297,6,GIN,ZZZ,306.77065237279487,31.185070708767377,96.0646248810098
29298,6,GIN,ZZZ,307.01660374558975,31.443918417534753,96.6151357620196
29299,6,GIN,ZZZ,307.2625551183846,31.70276612630213,97.1656466430294
29300,6,GIN,ZZZ,307.5085064911795,31.961613835069507,97.7161575240392
29301,6,GIN,ZZZ,307.7544578639744,32.22046154383688,98.266668405049
29302,6,GIN,ZZZ,308.00040923676926,32.47930925260426,98.8171792860588
29303,6,GIN,ZZZ,308.24636060956414,32.73815696137164,99.3676901670686
29304,6,GIN,ZZZ,308.492311982359,32.99700467013901,99.9182010480784
29305,6,GIN,ZZZ,308.7382633551539,33.25585237890639,100.4687119290882
29306,6,GIN,ZZZ,308.98421472794877,33.514700087673766,101.019222810098
29307,6,GIN,ZZZ,309.23016610074365,33.77354779644114,101.5697336911078
29308,6,GIN,ZZZ,309.4761174735385,34.03239550520852,102.1202445721176
29309,6,GIN,ZZZ,309.7220688463334,34.291243213975896,102.6707554531274
29310,6,GIN,ZZZ,309.9680202191283,34.55009092274327,103.2212663341372
29311,6,GIN,ZZZ,310.21397159192315,34.80893863151065,103.771777215147
29312,6,GIN,ZZZ,310.45992296471803,35.067786340278026,104.3222880961568
29313,6,GIN,ZZZ,310.7058743375129,35.3266340490454,104.8727989771666
29314,6,GIN,ZZZ,310.9518257103078,35.58548175781278,105.4233098581764
29315,6,GIN,ZZZ,311.19777708310266,35.844329466580156,105.9738207391862
29316,6,GIN,ZZZ,311.44372845589754,36.10317717534753,106.524331620196
29317,6,GIN,ZZZ,311.6896798286924,36.36202488411491,107.0748425012058
29318,6,GIN,ZZZ,311.9356312014873,36.620872592882286,107.6253533822156
29319,6,GIN,ZZZ,312.1815825742822,36.87972030164966,108.17586426322539
29320,6,GIN,ZZZ,312.42753394707705,37.13856801041704,108.72637514423519
29321,6,GIN,ZZZ,312.67348531987193,37.397415719184416,109.27688602524499
29322,6,GIN,ZZZ,312.9194366926668,37.65626342795179,109.82739690625479
29323,6,GIN,ZZZ,313.1653880654617,37.91511113671917,110.37790778726459
29324,6,GIN,ZZZ,313.41133943825656,38.173958845486545,110.92841866827439
29325,6,GIN,ZZZ,313.65729081105144,38.43280655425392,111.47892954928419
29326,6,GIN,ZZZ,313.9032421838463,38.6916542630213,112.02944043029399
29327,6,GIN,ZZZ,314.1491935566412,38.950501971788675,112.57995131130379
29328,6,GIN,ZZZ,314.39514492943607,39.20934968055605,113.13046219231359
29329,6,GIN,ZZZ,314.64109630223095,39.46819738932343,113.68097307332339
29330,6,GIN,ZZZ,314.8870476750258,39.727045098090805,114.23148395433319
29331,6,GIN,ZZZ,315.1329990478207,39.98589280685818,114.78199483534299
29332,6,GIN,ZZZ,315.3789504206156,40.24474051562556,115.33250571635278
29333,6,GIN,ZZZ,315.62490179341046,40.503588224392935,115.88301659736258
29334,6,GIN,ZZZ,315.87085316620534,40.76243593316031,116.43352747837238
29335,6,GIN,ZZZ,316.1168045390002,41.02128364192769,116.98403835938218
29336,6,GIN,ZZZ,316.3627559117951,41.280131350695065,117.53454924039198
29337,6,GIN,ZZZ,316.60870728458997,41.53897905946244,118.08506012140178
29338,6,GIN,ZZZ,316.85465865738485,41.79782676822982,118.63557100241158
29339,6,GIN,ZZZ,317.1006100301797,42.056674476997195,119.18608188342138
29340,6,GIN,ZZZ,317.3465614029746,42.31552218576457,119.73659276443118
29341,6,GIN,VOW,306.8840891085182,31.450701393488494,95.67634545947517
29342,6,GIN,VOW,307.2434772170364,31.975179786976987,95.83857691895034
29343,6,GIN,VOW,307.6028653255546,32.49965818046548,96.0008083784255
29344,6,GIN,VOW,307.9622534340728,33.024136573953975,96.16303983790067
29345,6,GIN,VOW,308.321641542591,33.54861496744247,96.32527129737583
29346,6,GIN,VOW,308.6810296511092,34.07309336093096,96.487502756851
29347,6,GIN,VOW,309.0404177596274,34.597571754419455,96.64973421632617
29348,6,GIN,VOW,309.3998058681456,35.12205014790795,96.81196567580133
29349,6,GIN,VOW,309.7591939766638,35.64652854139644,96.9741971352765
29350,6,GIN,VOW,310.118582085182,36.171006934884936,97.13642859475166
29351,6,GIN,VOW,310.47797019370023,36.69548532837343,97.29866005422683
29352,6,GIN,VOW,310.83735830221843,37.21996372186192,97.460891513702
29353,6,GIN,VOW,311.19674641073664,37.74444211535042,97.62312297317716
29354,6,GIN,VOW,311.55613451925484,38.26892050883891,97.78535443265233
29355,6,GIN,VOW,311.91552262777304,38.793398902327404,97.94758589212749
29356,6,GIN,VOW,312.27491073629125,39.3178772958159,98.10981735160266
